	en	Found	Not_found	Found_ratio
1828	Lasthenes	1	0	1.0
1829	Lazarus	11	0	1.0
1830	Laël	0	1	0.0
1831	Leah	34	0	1.0
1832	Lebanah	1	2	0.3333333333333333
1833	Lebanon	60	6	0.9090909090909091
1834	Lebaoth	1	0	1.0
1835	Lebonah	1	0	1.0
1836	Lehabim	2	0	1.0
1837	Lehi	3	0	1.0
1838	Lekah	0	1	0.0
1839	Lemuel	2	0	1.0
1840	Leshem	1	0	1.0
1841	Letushim	1	0	1.0
1842	Leummim	1	0	1.0
1843	Levi	67	3	0.9571428571428572
1844	Levite	265	35	0.8833333333333333
1845	Libnah	16	1	0.9411764705882353
1846	Libni	2	3	0.4
1847	Libnite	2	0	1.0
1848	Libya	0	2	0.0
1849	Libyan	1	3	0.25
1850	Likhi	1	0	1.0
1851	Lo-Ammi	1	1	0.5
1852	Lo-Ruhamah	2	0	1.0
1853	Lod	4	0	1.0
1854	Lodebar	1	2	0.3333333333333333
1855	Lot	30	2	0.9375
1856	Lotan	5	0	1.0
1857	Lucius	1	40	0.024390243902439025
1858	Lud	5	1	0.8333333333333334
1859	Ludim	3	0	1.0
1860	Luhith	2	0	1.0
1861	Luz	7	0	1.0
1862	Lycaonia	1	0	1.0
1863	Lycaonian	0	2	0.0
1864	Lycia	0	2	0.0
1865	Lydia	0	1	0.0
1866	Lysanias	0	1	0.0
1867	Lysias	0	2	0.0
1868	Lysimachus	0	24	0.0
1869	Maacah	21	0	1.0
1870	Maacath	1	0	1.0
1871	Maacathite	8	0	1.0
1872	Maadai	1	0	1.0
1873	Maadiah	1	0	1.0
1874	Maai	1	0	1.0
1875	Maani	0	1	0.0
1876	Maarath	1	0	1.0
1877	Maasai	1	0	1.0
1878	Maaseiah	22	10	0.6875
1879	Maasmas	0	1	0.0
1880	Maath	1	0	1.0
1881	Maaz	1	0	1.0
1882	Maaziah	1	1	0.5
1883	Macalon	0	1	0.0
1884	Maccabeus	0	2	0.0
1885	Macedonian	0	22	0.0
1886	Machbannai	0	1	0.0
1887	Machbenah	0	1	0.0
1888	Machi	1	0	1.0
1889	Machir	20	0	1.0
1890	Machirite	1	0	1.0
1891	Machnadebai	1	0	1.0
1892	Machpelah	6	0	1.0
1893	Macron	0	1	0.0
1894	Madai	2	21	0.08695652173913043
1895	Madmannah	2	0	1.0
1896	Madmen	1	0	1.0
1897	Madmenah	1	0	1.0
1898	Madon	2	0	1.0
1899	Maerus	0	1	0.0
1900	Magadan	0	4	0.0
1901	Magbish	1	0	1.0
1902	Magdalene	0	1	0.0
1903	Magdiel	2	0	1.0
1904	Magog	4	12	0.25
1905	Magpiash	0	1	0.0
1906	Mahalab	0	1	0.0
1907	Mahalaleel	0	5	0.0
1908	Mahalalel	7	0	1.0
1909	Mahalath	2	0	1.0
1910	Mahanaim	10	3	0.7692307692307693
1911	Maharai	3	0	1.0
1912	Mahath	2	1	0.6666666666666666
1913	Mahavite	1	0	1.0
1914	Mahazioth	2	0	1.0
1915	Maher-Shalal-Hash-Baz	0	2	0.0
1916	Mahlah	5	0	1.0
1917	Mahli	8	4	0.6666666666666666
1918	Mahlite	2	0	1.0
1919	Mahlon	4	0	1.0
1920	Mahol	0	1	0.0
1921	Mahseiah	2	1	0.6666666666666666
1922	Maiannas	0	1	0.0
1923	Makaz	1	0	1.0
1924	Maked	0	6	0.0
1925	Makheloth	2	0	1.0
1926	Makkedah	8	0	1.0
1927	Malachi	1	0	1.0
1928	Malcam	1	0	1.0
1929	Malchi-Shua	0	5	0.0
1930	Malchiel	3	0	1.0
1931	Malchielite	1	0	1.0
1932	Malchijah	13	3	0.8125
1933	Malchiram	1	0	1.0
1934	Malchus	0	1	0.0
1935	Malesear	0	31	0.0
1936	Mallothi	2	0	1.0
1937	Malluch	3	3	0.5
1938	Malluchi	2	0	1.0
1939	Mallus	0	1	0.0
1940	Malta	0	1	0.0
1941	Mamdai	0	1	0.0
1942	Mamitanemus	0	1	0.0
1943	Mamre	10	0	1.0
1944	Mamuchus	0	1	0.0
1945	Manaen	0	1	0.0
1946	Manahath	3	0	1.0
1947	Manahathite	1	0	1.0
1948	Manasseas	0	1	0.0
1949	Manasseh	133	15	0.8986486486486487
1950	Manassite	3	1	0.75
1951	Manoah	14	0	1.0
1952	Maoch	1	0	1.0
1953	Maon	6	0	1.0
1954	Mara	1	0	1.0
1955	Marah	3	0	1.0
1956	Mareal	0	1	0.0
1957	Mareshah	7	1	0.875
1958	Marisa	0	1	0.0
1959	Marmasima	0	2	0.0
1960	Maroth	1	0	1.0
1961	Marsena	1	0	1.0
1962	Martha	0	1	0.0
1963	Mary	53	2	0.9636363636363636
1964	Mash	1	0	1.0
1965	Mashal	0	1	0.0
1966	Masiah	0	1	0.0
1967	Masrekah	2	0	1.0
1968	Massa	2	0	1.0
1969	Massah	5	0	1.0
1970	Matred	2	0	1.0
1971	Matrite	1	0	1.0
1972	Mattan	3	0	1.0
1973	Mattanah	2	0	1.0
1974	Mattaniah	16	0	1.0
1975	Mattatha	0	2	0.0
1976	Mattathias	1	2	0.3333333333333333
1977	Mattattah	1	0	1.0
1978	Mattenai	3	1	0.75
1979	Matthat	1	5	0.16666666666666666
1980	Matthias	0	1	0.0
1981	Mattitiah	0	8	0.0
1982	Mazitias	0	1	0.0
1983	Mearah	1	0	1.0
1984	Mebunnai	1	0	1.0
1985	Mecherathite	1	0	1.0
1986	Meconah	1	0	1.0
1987	Medad	2	0	1.0
1988	Medan	2	0	1.0
1989	Mede	3	3	0.5
1990	Medeba	5	0	1.0
1991	Media	0	1	0.0
1992	Megiddo	12	1	0.9230769230769231
1993	Mehetabel	3	0	1.0
1994	Mehida	2	0	1.0
1995	Mehir	1	0	1.0
1996	Meholathite	2	0	1.0
1997	Mehujael	1	0	1.0
1998	Mehuman	1	0	1.0
1999	Melatiah	1	0	1.0
2000	Melchi	9	0	1.0
2001	Melchiel	0	3	0.0
2002	Melchizedek	2	1	0.6666666666666666
2003	Melech	2	0	1.0
2004	Memphis	8	1	0.8888888888888888
2005	Memucan	3	0	1.0
2006	Menahem	8	0	1.0
2007	Menelaus	0	3	0.0
2008	Menestheus	0	1	0.0
2009	Menuhoth	1	0	1.0
2010	Meonothai	1	0	1.0
2011	Mephaath	3	1	0.75
2012	Mephibosheth	13	2	0.8666666666666667
2013	Merab	3	0	1.0
2014	Meraiah	1	0	1.0
2015	Meraioth	6	1	0.8571428571428571
2016	Merari	34	21	0.6181818181818182
2017	Merarite	1	0	1.0
2018	Merathaim	1	0	1.0
2019	Mered	2	0	1.0
2020	Meremoth	5	2	0.7142857142857143
2021	Meres	1	0	1.0
2022	Merib-Baal	4	0	1.0
2023	Meribah	8	3	0.7272727272727273
2024	Merodach	1	0	1.0
2025	Merodach-Baladan	1	1	0.5
2026	Merom	2	0	1.0
2027	Meronothite	2	0	1.0
2028	Meroz	1	0	1.0
2029	Merran	0	2	0.0
2030	Mesaloth	0	1	0.0
2031	Mesha	4	0	1.0
2032	Meshach	16	0	1.0
2033	Meshech	9	0	1.0
2034	Meshelemiah	4	0	1.0
2035	Meshezabel	2	1	0.6666666666666666
2036	Meshillemith	1	0	1.0
2037	Meshillemoth	2	0	1.0
2038	Meshobab	1	0	1.0
2039	Meshullam	23	4	0.8518518518518519
2040	Meshullemeth	1	0	1.0
2041	Mesopotamia	3	3	0.5
2042	Methuselah	6	2	0.75
2043	Methushael	1	0	1.0
2044	Meunites	0	4	0.0
2045	Mezahab	2	0	1.0
2046	Mezobaite	1	0	1.0
2047	Mibhar	1	0	1.0
2048	Mibsam	3	0	1.0
2049	Mibzar	2	0	1.0
2050	Mica	4	1	0.8
2051	Micah	30	20	0.6
2052	Micaiah	5	0	1.0
2053	Michael	11	4	0.7333333333333333
2054	Michal	16	1	0.9411764705882353
2055	Michmash	9	18	0.3333333333333333
2056	Michmethath	2	0	1.0
2057	Michri	1	0	1.0
2058	Middin	1	0	1.0
2059	Midian	53	4	0.9298245614035088
2060	Midianite	8	0	1.0
2061	Migdal Eder	0	1	0.0
2062	Migdal-El	0	1	0.0
2063	Migdal-Gad	0	1	0.0
2064	Migdol	4	2	0.6666666666666666
2065	Migron	2	0	1.0
2066	Mijamin	3	1	0.75
2067	Mikloth	4	0	1.0
2068	Mikneiah	2	0	1.0
2069	Milalai	1	0	1.0
2070	Milcah	10	0	1.0
2071	Milcom	3	0	1.0
2072	Miniamin	3	0	1.0
2073	Minni	1	0	1.0
2074	Minnith	2	0	1.0
2075	Miriam	13	0	1.0
2076	Mirmah	1	0	1.0
2077	Mishael	8	2	0.8
2078	Mishal	2	0	1.0
2079	Misham	1	0	1.0
2080	Mishma	4	0	1.0
2081	Mishmannah	0	1	0.0
2082	Mishraite	1	0	1.0
2083	Mispar	1	1	0.5
2084	Misrephoth-Maim	0	2	0.0
2085	Mithkah	2	0	1.0
2086	Mithnite	1	0	1.0
2087	Mithredath	2	0	1.0
2088	Mizpa	37	0	1.0
2089	Mizpah	0	1	0.0
2090	Mizpeh	3	3	0.5
2091	Mizraim	5	676	0.007342143906020558
2092	Mizzah	3	0	1.0
2093	Moab	176	5	0.9723756906077348
2094	Moabite	13	4	0.7647058823529411
2095	Moadiah	1	0	1.0
2096	Modein	0	5	0.0
2097	Moeth	0	9	0.0
2098	Moladah	4	0	1.0
2099	Molech	8	0	1.0
2100	Molid	1	0	1.0
2101	Moossias	0	1	0.0
2102	Mordecai	52	2	0.9629629629629629
2103	Moreh	3	0	1.0
2104	Moresheth-Gath	0	1	0.0
2105	Moriah	2	0	1.0
2106	Moserah	1	2	0.3333333333333333
2107	Moseroth	2	0	1.0
2108	Moses	756	12	0.984375
2109	Most High	23	8	0.7419354838709677
2110	Moza	5	0	1.0
2111	Mozah	1	0	1.0
2112	Muchaeus	0	2	0.0
2113	Muppim	1	0	1.0
2114	Mushi	6	2	0.75
2115	Mushite	2	0	1.0
2116	Naam	1	0	1.0
2117	Naamah	5	0	1.0
2118	Naaman	14	1	0.9333333333333333
2119	Naamathite	4	0	1.0
2120	Naamite	1	0	1.0
2121	Naarah	3	0	1.0
2122	Naarai	1	0	1.0
2123	Naaran	1	0	1.0
2124	Naathus	0	33	0.0
2125	Nabal	18	0	1.0
2126	Nabariah	0	1	0.0
2127	Nabatean	0	1	0.0
2128	Nabateans	0	1	0.0
2129	Naboth	18	0	1.0
2130	Nadab	21	0	1.0
2131	Nadabath	0	35	0.0
2132	Naggai	0	3	0.0
2133	Nahalal	2	1	0.6666666666666666
2134	Nahaliel	1	0	1.0
2135	Naham	1	0	1.0
2136	Nahamani	1	0	1.0
2137	Naharai	2	0	1.0
2138	Nahash	8	0	1.0
2139	Nahath	4	1	0.8
2140	Nahbi	1	0	1.0
2141	Nahor	17	0	1.0
2142	Nahshon	9	80	0.10112359550561797
2143	Nahum	1	2	0.3333333333333333
2144	Naidus	0	5	0.0
2145	Nain	0	1	0.0
2146	Naioth	5	0	1.0
2147	Nanea	0	5	0.0
2148	Naomi	20	0	1.0
2149	Naphish	3	0	1.0
2150	Naphtali	44	5	0.8979591836734694
2151	Naphtuhim	2	0	1.0
2152	Nathan	46	1	0.9787234042553191
2153	Nathan-Melech	0	1	0.0
2154	Nathanael	1	14	0.06666666666666667
2155	Nazarene	6	12	0.3333333333333333
2156	Nazareth	0	1	0.0
2157	Neah	1	0	1.0
2158	Neariah	3	0	1.0
2159	Nebai	0	2	0.0
2160	Nebaioth	5	0	1.0
2161	Neballat	1	0	1.0
2162	Nebat	0	1	0.0
2163	Nebath	0	25	0.0
2164	Nebo	13	0	1.0
2165	Nebuchadnezzar	56	4	0.9333333333333333
2166	Nebuchadrezzar	0	34	0.0
2167	Nebushazban	1	0	1.0
2168	Nebuzaradan	15	0	1.0
2169	Neco	8	0	1.0
2170	Nedabiah	1	0	1.0
2171	Negeb	0	110	0.0
2172	Nehemiah	7	3	0.7
2173	Nehum	1	0	1.0
2174	Nehushta	1	0	1.0
2175	Nehushtan	1	0	1.0
2176	Neiel	1	0	1.0
2177	Nekoda	4	10	0.2857142857142857
2178	Nemuel	3	0	1.0
2179	Nemuelite	1	0	1.0
2180	Nepheg	4	0	1.0
2181	Nephisim	3	0	1.0
2182	Nephtoah	2	0	1.0
2183	Nephushesim	1	0	1.0
2184	Ner	16	0	1.0
2185	Nereus	0	1	0.0
2186	Nergal	1	0	1.0
2187	Nergal-Sharezer	0	3	0.0
2188	Neri	0	1	0.0
2189	Neriah	10	0	1.0
2190	Netaim	1	0	1.0
2191	Nethanel	14	0	1.0
2192	Nethaniah	20	2	0.9090909090909091
2193	Netophah	2	1	0.6666666666666666
2194	Netophathite	10	0	1.0
2195	Neziah	2	1	0.6666666666666666
2196	Nezib	1	0	1.0
2197	Nibhaz	1	0	1.0
2198	Nibshan	1	0	1.0
2199	Nicodemus	0	2	0.0
2200	Nicolaitan	0	1	0.0
2201	Nicolas	0	5	0.0
2202	Nicopolis	0	1	0.0
2203	Nile	10	33	0.23255813953488372
2204	Nimrah	1	0	1.0
2205	Nimrim	2	0	1.0
2206	Nimrod	3	1	0.75
2207	Nimshi	5	0	1.0
2208	Nineveh	14	44	0.2413793103448276
2209	Ninevite	0	1	0.0
2210	Niphish	0	2	0.0
2211	Nisan	1	20	0.047619047619047616
2212	Nisroch	2	0	1.0
2213	Noadiah	2	0	1.0
2214	Noah	43	1	0.9772727272727273
2215	Nob	5	1	0.8333333333333334
2216	Nobah	3	0	1.0
2217	Nod	1	0	1.0
2218	Nodab	1	0	1.0
2219	Noeba	0	1	0.0
2220	Nogah	2	0	1.0
2221	Nohah	1	0	1.0
2222	Nophah	1	0	1.0
2223	Numenius	0	1	0.0
2224	Nun	30	1	0.967741935483871
2225	Obadiah	17	15	0.53125
2226	Obal	1	0	1.0
2227	Obed	9	1	0.9
2228	Obed-Edom	20	0	1.0
2229	Obil	1	0	1.0
2230	Oboth	4	0	1.0
2231	Ochran	5	0	1.0
2232	Oded	3	0	1.0
2233	Odomera	0	1	0.0
2234	Og	21	1	0.9545454545454546
2235	Ohad	2	0	1.0
2236	Ohel	1	0	1.0
2237	Oholah	5	0	1.0
2238	Oholiab	5	0	1.0
2239	Oholibah	6	0	1.0
2240	Oholibamah	8	0	1.0
2241	Olamus	0	1	0.0
2242	Olympian	0	44	0.0
2243	Omar	3	0	1.0
2244	Omri	16	0	1.0
2245	On	4	1	0.8
2246	Onam	4	0	1.0
2247	Onan	8	0	1.0
2248	Onesimus	0	2	0.0
2249	Onias	2	1	0.6666666666666666
2250	Ono	5	2	0.7142857142857143
2251	Ophel	5	0	1.0
2252	Ophir	11	14	0.44
2253	Ophni	1	0	1.0
2254	Ophrah	8	0	1.0
2255	Oreb	2	1	0.6666666666666666
2256	Oren	1	0	1.0
2257	Ornan	10	0	1.0
2258	Orpah	2	0	1.0
2259	Orthosia	0	21	0.0
2260	Osnappar	1	0	1.0
2261	Othni	1	0	1.0
2262	Othniel	6	0	1.0
2263	Othoniah	0	1	0.0
2264	Ox	0	1	0.0
2265	Ozem	2	0	1.0
2266	Oziel	0	13	0.0
2267	Ozni	1	0	1.0
2268	Oznite	1	0	1.0
2269	Paarai	1	0	1.0
2270	Paddan	1	0	1.0
2271	Paddan-aram	0	10	0.0
2272	Padon	2	2	0.5
2273	Pagiel	5	0	1.0
2274	Pahath-Moab	0	6	0.0
2275	Palal	1	0	1.0
2276	Pallu	5	0	1.0
2277	Palluite	1	0	1.0
2278	Palti	3	0	1.0
2279	Paltiel	2	0	1.0
2280	Paphos	0	1	0.0
2281	Parah	1	0	1.0
2282	Paran	10	0	1.0
2283	Parmashta	1	0	1.0
2284	Parnach	1	0	1.0
2285	Parosh	5	1	0.8333333333333334
2286	Parshandatha	1	1	0.5
2287	Paruah	1	0	1.0
2288	Parvaim	1	0	1.0
2289	Pas-Dammim	0	1	0.0
2290	Pasach	1	0	1.0
2291	Paseah	4	0	1.0
2292	Pashhur	11	3	0.7857142857142857
2293	Pathrus	0	5	0.0
2294	Pathrusim	2	0	1.0
2295	Patmos	0	1	0.0
2296	Pau	1	1	0.5
2297	Paul	155	3	0.9810126582278481
2298	Pedahel	1	0	1.0
2299	Pedahzur	5	0	1.0
2300	Pedaiah	8	1	0.8888888888888888
2301	Pekah	11	0	1.0
2302	Pekahiah	3	0	1.0
2303	Pekod	2	0	1.0
2304	Pelaiah	2	2	0.5
2305	Pelaliah	1	0	1.0
2306	Pelatiah	4	1	0.8
2307	Peleg	7	98	0.06666666666666667
2308	Pelet	2	0	1.0
2309	Peleth	2	0	1.0
2310	Pelethite	7	0	1.0
2311	Pelonite	3	0	1.0
2312	Peniel	1	0	1.0
2313	Peninnah	3	0	1.0
2314	Penuel	6	1	0.8571428571428571
2315	Peor	4	0	1.0
2316	Perazim	1	0	1.0
2317	Peresh	1	0	1.0
2318	Perez	14	0	1.0
2319	Perez Uzzah	2	2	0.5
2320	Perezite	1	0	1.0
2321	Perga	2	0	1.0
2322	Perida	1	0	1.0
2323	Perizzite	23	0	1.0
2324	Persepolis	0	1	0.0
2325	Persia	29	3	0.90625
2326	Persian	3	1	0.75
2327	Peruda	1	1	0.5
2328	Peter	0	3	0.0
2329	Pethahiah	4	0	1.0
2330	Pethor	1	1	0.5
2331	Pethuel	1	0	1.0
2332	Peullethai	1	0	1.0
2333	Phalaris	0	1	0.0
2334	Pharakim	0	1	0.0
2335	Pharaoh	266	9	0.9672727272727273
2336	Pharathon	0	1	0.0
2337	Phares	0	1	0.0
2338	Pharisee	0	5	0.0
2339	Pharpar	1	0	1.0
2340	Phaselis	0	1	0.0
2341	Phasga	1	0	1.0
2342	Phasiron	0	1	0.0
2343	Phicol	3	0	1.0
2344	Philip	23	1	0.9583333333333334
2345	Philippi	0	1	0.0
2346	Philippian	0	1	0.0
2347	Philistia	5	3	0.625
2348	Philistine	282	8	0.9724137931034482
2349	Philopator	0	3	0.0
2350	Phinehas	23	1	0.9583333333333334
2351	Phinoe	0	8	0.0
2352	Phoebe	0	3	0.0
2353	Phoenicia	1	1	0.5
2354	Phoenix	0	1	0.0
2355	Pi Hahiroth	0	3	0.0
2356	Pi-Beseth	0	1	0.0
2357	Pildash	1	0	1.0
2358	Pilha	0	1	0.0
2359	Piltai	1	0	1.0
2360	Pinon	2	0	1.0
2361	Piram	1	0	1.0
2362	Pirathon	1	0	1.0
2363	Pirathonite	5	0	1.0
2364	Pisgah	8	0	1.0
2365	Pishon	1	1	0.5
2366	Pisidia	1	0	1.0
2367	Pispah	0	1	0.0
2368	Pithom	1	0	1.0
2369	Pithon	2	0	1.0
2370	Pochereth-Hazzebaim	0	2	0.0
2371	Pochereth-hazzebaim	0	1	0.0
2372	Pontius	0	1	0.0
2373	Pontus	0	3	0.0
2374	Poratha	1	4	0.2
2375	Porcius	0	2	0.0
2376	Potiphar	2	0	1.0
2377	Potiphera	3	0	1.0
2378	Ptolemaic	0	31	0.0
2379	Ptolemais	2	0	1.0
2380	Ptolemy	1	17	0.05555555555555555
2381	Puah	3	0	1.0
2382	Publius	0	2	0.0
2383	Pudens	0	1	0.0
2384	Pul	3	0	1.0
2385	Punite	1	0	1.0
2386	Punon	2	0	1.0
2387	Purah	2	0	1.0
2388	Put	7	3	0.7
2389	Puthite	1	0	1.0
2390	Putiel	1	0	1.0
2391	Puvah	2	0	1.0
2392	Queen of Heaven	0	5	0.0
2393	Quintus	0	1	0.0
2394	Quirinius	0	1	0.0
2395	Raamah	3	0	1.0
2396	Raamiah	1	0	1.0
2397	Raamses	0	1	0.0
2398	Rabbah	13	1	0.9285714285714286
2399	Rabbi	0	2	0.0
2400	Rabbith	1	0	1.0
2401	Rabshakeh	0	1	0.0
2402	Racal	1	0	1.0
2403	Rachel	44	1	0.9777777777777777
2404	Raddai	1	0	1.0
2405	Raguel	0	2	0.0
2406	Rahab	5	0	1.0
2407	Raham	1	0	1.0
2408	Rakem	1	5	0.16666666666666666
2409	Rakkath	1	0	1.0
2410	Rakkon	1	0	1.0
2411	Ram	6	0	1.0
2412	Ramah	32	1	0.9696969696969697
2413	Ramah of the Negeb	0	2	0.0
2414	Ramath-Lehi	0	1	0.0
2415	Ramathaim-Zophim	0	1	0.0
2416	Ramathite	1	0	1.0
2417	Rameses	4	1	0.8
2418	Ramiah	1	6	0.14285714285714285
2419	Ramoth	3	3	0.5
2420	Ramoth in Gilead	3	21	0.125
2421	Ramoth of the Negeb	0	1	0.0
2422	Rapha	1	0	1.0
2423	Raphael	0	1	0.0
2424	Raphah	1	6	0.14285714285714285
2425	Raphain	0	14	0.0
2426	Raphia	0	1	0.0
2427	Raphon	0	1	0.0
2428	Raphu	1	0	1.0
2429	Rassis	0	1	0.0
2430	Rathamin	0	1	0.0
2431	Razis	0	24	0.0
2432	Reaiah	4	0	1.0
2433	Reba	2	0	1.0
2434	Rebekah	29	0	1.0
2435	Recah	1	0	1.0
2436	Rechab	13	0	1.0
2437	Rechabite	4	0	1.0
2438	Reelaiah	1	0	1.0
2439	Regem	1	0	1.0
2440	Regem-Melech	0	1	0.0
2441	Rehabiah	3	0	1.0
2442	Rehob	8	2	0.8
2443	Rehoboam	41	1	0.9761904761904762
2444	Rehoboth	4	0	1.0
2445	Rehum	7	6	0.5384615384615384
2446	Rei	1	0	1.0
2447	Remaliah	13	0	1.0
2448	Remeth	1	0	1.0
2449	Rephael	1	0	1.0
2450	Rephah	1	0	1.0
2451	Rephaiah	5	0	1.0
2452	Rephaim	19	1	0.95
2453	Rephan	0	1	0.0
2454	Rephidim	5	0	1.0
2455	Resaiah	0	8	0.0
2456	Resen	1	0	1.0
2457	Resheph	1	0	1.0
2458	Reu	5	0	1.0
2459	Reuben	69	3	0.9583333333333334
2460	Reubenite	15	3	0.8333333333333334
2461	Reuel	10	0	1.0
2462	Reumah	1	0	1.0
2463	Rezeph	2	0	1.0
2464	Rezin	10	1	0.9090909090909091
2465	Rezon	1	0	1.0
2466	Rhegium	0	1	0.0
2467	Rhoda	0	1	0.0
2468	Rhodes	0	1	0.0
2469	Rhodocus	0	1	0.0
2470	Ribai	2	0	1.0
2471	Riblah	12	1	0.9230769230769231
2472	Rimmon	13	1	0.9285714285714286
2473	Rimmon-Perez	0	2	0.0
2474	Rinnah	1	0	1.0
2475	Riphath	1	0	1.0
2476	Rissah	2	0	1.0
2477	Rithmah	2	0	1.0
2478	Riziah	0	1	0.0
2479	Rizpah	4	0	1.0
2480	Rock	2	3	0.4
2481	Rock of Escape	0	1	0.0
2482	Rodanim	1	0	1.0
2483	Rogelim	1	1	0.5
2484	Rohgah	1	0	1.0
2485	Romamti-Ezer	2	0	1.0
2486	Roman	2	0	1.0
2487	Rome	1	21	0.045454545454545456
2488	Rosh	4	0	1.0
2489	Rufus	1	1	0.5
2490	Rumah	1	1	0.5
2491	Ruth	12	1	0.9230769230769231
2492	Sabaoth	0	7	0.0
2493	Sabbaias	0	1	0.0
2494	Sabbath	0	15	0.0
2495	Sabbath rest	0	2	0.0
2496	Sabean	1	1	0.5
2497	Sabtah	1	1	0.5
2498	Sabteca	2	0	1.0
2499	Sachar	0	2	0.0
2500	Sachia	0	1	0.0
2501	Sakkuth	0	1	0.0
2502	Sala	1	1	0.5
2503	Salamiel	0	4	0.0
2504	Salamis	0	3	0.0
2505	Salecah	4	0	1.0
2506	Salem	1	2	0.3333333333333333
2507	Salim	0	1	0.0
2508	Sallai	1	0	1.0
2509	Sallu	3	1	0.75
2510	Salma	3	0	1.0
2511	Salmon	3	0	1.0
2512	Salmone	0	2	0.0
2513	Salt Valley	0	5	0.0
2514	Salthas	0	1	0.0
2515	Salu	1	0	1.0
2516	Samaria	9	7	0.5625
2517	Samaritan	0	3	0.0
2518	Samaritan woman	1	8	0.1111111111111111
2519	Samatus	0	3	0.0
2520	Samgar-Nebo	0	1	0.0
2521	Samlah	4	0	1.0
2522	Samothrace	0	2	0.0
2523	Sampsames	0	3	0.0
2524	Samson	1	3	0.25
2525	Samuel	136	6	0.9577464788732394
2526	Sanballat	10	0	1.0
2527	Sansannah	1	0	1.0
2528	Saph	1	0	1.0
2529	Sapphira	0	1	0.0
2530	Sarah	32	1	0.9696969696969697
2531	Sarai	13	0	1.0
2532	Saraph	1	0	1.0
2533	Sarasadai	0	1	0.0
2534	Sarbacha	0	1	0.0
2535	Sardis	0	1	0.0
2536	Sargon	1	0	1.0
2537	Sarid	2	0	1.0
2538	Sarothie	0	1	0.0
2539	Sarsathaeus	0	18	0.0
2540	Sarsechim	1	0	1.0
2541	Satan	0	1	0.0
2542	Sathrabuzanes	0	1	0.0
2543	Saul	319	24	0.9300291545189504
2544	Scythians	1	2	0.3333333333333333
2545	Sea of Reeds	0	22	0.0
2546	Seba	4	0	1.0
2547	Sebam	1	0	1.0
2548	Secu	1	0	1.0
2549	Segub	3	0	1.0
2550	Seir	37	1	0.9736842105263158
2551	Seirah	1	0	1.0
2552	Sekakah	0	1	0.0
2553	Sela	2	1	0.6666666666666666
2554	Seled	1	0	1.0
2555	Seleucia	0	2	0.0
2556	Seleucus	0	1	0.0
2557	Semachiah	1	0	1.0
2558	Semein	0	1	0.0
2559	Senaah	2	1	0.6666666666666666
2560	Seneh	1	0	1.0
2561	Senir	4	0	1.0
2562	Sennacherib	18	2	0.9
2563	Seorim	1	0	1.0
2564	Sephar	1	0	1.0
2565	Sepharad	1	0	1.0
2566	Sepharvaim	6	0	1.0
2567	Sepharvite	1	0	1.0
2568	Serah	3	0	1.0
2569	Seraiah	17	3	0.85
2570	Serar	0	1	0.0
2571	Sered	2	0	1.0
2572	Seredite	1	0	1.0
2573	Seron	0	1	0.0
2574	Serpent’s Stone	0	1	0.0
2575	Serug	5	1	0.8333333333333334
2576	Sesthel	0	1	0.0
2577	Seth	8	11	0.42105263157894735
2578	Sethur	1	0	1.0
2579	Shaalabbin	0	2	0.0
2580	Shaalbim	0	8	0.0
2581	Shaalim	0	2	0.0
2582	Shaaph	1	1	0.5
2583	Shaaraim	2	2	0.5
2584	Shaashgaz	0	1	0.0
2585	Shabbethai	3	1	0.75
2586	Shadrach	15	0	1.0
2587	Shagee	1	0	1.0
2588	Shaharaim	1	0	1.0
2589	Shahazumah	1	0	1.0
2590	Shallum	26	13	0.6666666666666666
2591	Shalman	0	1	0.0
2592	Shalmaneser	0	3	0.0
2593	Shama	2	0	1.0
2594	Shamgar	0	1	0.0
2595	Shamhuth	0	1	0.0
2596	Shamir	1	0	1.0
2597	Shamlai	0	293	0.0
2598	Shamma	0	17	0.0
2599	Shammah	6	1	0.8571428571428571
2600	Shammai	5	1	0.8333333333333334
2601	Shammoth	0	1	0.0
2602	Shammua	4	1	0.8
2603	Shamsherai	0	4	0.0
2604	Shapham	0	1	0.0
2605	Shaphat	7	2	0.7777777777777778
2606	Sharai	0	1	0.0
2607	Sharezer	3	0	1.0
2608	Sharon	6	1	0.8571428571428571
2609	Sharonite	0	1	0.0
2610	Sharuhen	0	8	0.0
2611	Shashai	0	3	0.0
2612	Shashak	0	5	0.0
2613	Shaulite	1	0	1.0
2614	Shaveh	2	0	1.0
2615	Shavsha	1	0	1.0
2616	Sheal	1	1	0.5
2617	Shealtiel	10	7	0.5882352941176471
2618	Shear-Jashub	0	1	0.0
2619	Sheariah	0	1	0.0
2620	Sheba	32	1	0.9696969696969697
2621	Shebaniah	4	3	0.5714285714285714
2622	Shebat	0	1	0.0
2623	Sheber	1	0	1.0
2624	Shebna	9	0	1.0
2625	Shebuel	3	2	0.6
2626	Shecaniah	9	8	0.5294117647058824
2627	Shechem	49	44	0.5268817204301075
2628	Shechemite	0	11	0.0
2629	Shechemites	0	1	0.0
2630	Shedeur	5	0	1.0
2631	Sheerah	1	0	1.0
2632	Shehariah	1	0	1.0
2633	Shelah	10	1	0.9090909090909091
2634	Shelanite	0	2	0.0
2635	Shelemiah	9	7	0.5625
